"[Udemy] Познавая вёрстку: HTML, CSS и кое что ещё (2018)",https://supersliv.biz/threads/udemy-poznavaja-vjorstku-html-css-i-koe-chto-eschjo-2018.31512/,https://supersliv.biz/threads/udemy-poznavaja-vjorstku-html-css-i-koe-chto-eschjo-2018.31512/
PyQt5 Python - Разработка графических интерфейсов (2020),https://supersliv.biz/threads/pyqt5-python-razrabotka-graficheskix-interfejsov-2020.42738/,https://supersliv.biz/threads/pyqt5-python-razrabotka-graficheskix-interfejsov-2020.42738/
[Specialist] Kotlin. Уровень 1. Основы программирования (2019),https://supersliv.biz/threads/specialist-kotlin-uroven-1-osnovy-programmirovanija-2019.42720/,https://supersliv.biz/threads/specialist-kotlin-uroven-1-osnovy-programmirovanija-2019.42720/
[Специалист] Программирование на языке Python для школьников. Уровень 1 (2020) [Вера Баринова],https://supersliv.biz/threads/specialist-programmirovanie-na-jazyke-python-dlja-shkolnikov-uroven-1-2020-vera-barinova.37753/,https://supersliv.biz/threads/specialist-programmirovanie-na-jazyke-python-dlja-shkolnikov-uroven-1-2020-vera-barinova.37753/
[OTUS] Реверс-инжиниринг 2.0. Часть 1/4 (2020),https://supersliv.biz/threads/otus-revers-inzhiniring-2-0-chast-1-4-2020.42638/,https://supersliv.biz/threads/otus-revers-inzhiniring-2-0-chast-1-4-2020.42638/
[Виктория Соковикова] Тестирование без требований: выявление и восстановление информации о продукте,https://supersliv.biz/threads/viktorija-sokovikova-testirovanie-bez-trebovanij-vyjavlenie-i-vosstanovlenie-informacii-o-produkte.42636/,https://supersliv.biz/threads/viktorija-sokovikova-testirovanie-bez-trebovanij-vyjavlenie-i-vosstanovlenie-informacii-o-produkte.42636/
[Udemy] Mefodiy Kelevra - SQL инъекции и тестирование баз данных для начинающих,https://supersliv.biz/threads/udemy-mefodiy-kelevra-sql-inekcii-i-testirovanie-baz-dannyx-dlja-nachinajuschix.42629/,https://supersliv.biz/threads/udemy-mefodiy-kelevra-sql-inekcii-i-testirovanie-baz-dannyx-dlja-nachinajuschix.42629/
[Udemy] Roman Akhromieiev - Express JS. Практический курс (2020),https://supersliv.biz/threads/udemy-roman-akhromieiev-express-js-prakticheskij-kurs-2020.42628/,https://supersliv.biz/threads/udemy-roman-akhromieiev-express-js-prakticheskij-kurs-2020.42628/
[Udemy] Denis Astahov - Terraform с Нуля до Сертифицированного Профессионала (2020),https://supersliv.biz/threads/udemy-denis-astahov-terraform-s-nulja-do-sertificirovannogo-professionala-2020.42627/,https://supersliv.biz/threads/udemy-denis-astahov-terraform-s-nulja-do-sertificirovannogo-professionala-2020.42627/
[Udemy] Konstantin Kokorin - Swift 4 и SpriteKit: Создаем клон игры Bottle Flip,https://supersliv.biz/threads/udemy-konstantin-kokorin-swift-4-i-spritekit-sozdaem-klon-igry-bottle-flip.42626/,https://supersliv.biz/threads/udemy-konstantin-kokorin-swift-4-i-spritekit-sozdaem-klon-igry-bottle-flip.42626/
"[DevStudy] Макет интернет магазина - IShop HTML, CSS, JS, Bootstrap",https://supersliv.biz/threads/devstudy-maket-internet-magazina-ishop-html-css-js-bootstrap.42625/,https://supersliv.biz/threads/devstudy-maket-internet-magazina-ishop-html-css-js-bootstrap.42625/
[Udemy] Andrey Komarov - QlikView для начинающих (2020),https://supersliv.biz/threads/udemy-andrey-komarov-qlikview-dlja-nachinajuschix-2020.42617/,https://supersliv.biz/threads/udemy-andrey-komarov-qlikview-dlja-nachinajuschix-2020.42617/
[Udemy] Evgeny Zverik - Swift and SpriteKit: Создаем клон Space War-5 часов видео! (2018),https://supersliv.biz/threads/udemy-evgeny-zverik-swift-and-spritekit-sozdaem-klon-space-war-5-chasov-video-2018.42574/,https://supersliv.biz/threads/udemy-evgeny-zverik-swift-and-spritekit-sozdaem-klon-space-war-5-chasov-video-2018.42574/
[Udemy] Roman Dushkin - Квантовые технологии (2019),https://supersliv.biz/threads/udemy-roman-dushkin-kvantovye-texnologii-2019.42573/,https://supersliv.biz/threads/udemy-roman-dushkin-kvantovye-texnologii-2019.42573/
[Udemy] JAVA – получи Чёрный Пояс! (2020),https://supersliv.biz/threads/udemy-java-poluchi-chjornyj-pojas-2020.40412/,https://supersliv.biz/threads/udemy-java-poluchi-chjornyj-pojas-2020.40412/
[Udemy] Тестирование ПО для начинающих (2020),https://supersliv.biz/threads/udemy-testirovanie-po-dlja-nachinajuschix-2020.42558/,https://supersliv.biz/threads/udemy-testirovanie-po-dlja-nachinajuschix-2020.42558/
[Udemy] YouRa Allakhverdov - Android Architecture Components - основа надёжных приложений (2020),https://supersliv.biz/threads/udemy-youra-allakhverdov-android-architecture-components-osnova-nadjozhnyx-prilozhenij-2020.42556/,https://supersliv.biz/threads/udemy-youra-allakhverdov-android-architecture-components-osnova-nadjozhnyx-prilozhenij-2020.42556/
"[OTUS] Мониторинг и логирование. Zabbix, Prometheus, ELK. Часть 3/4 (2020)",https://supersliv.biz/threads/otus-monitoring-i-logirovanie-zabbix-prometheus-elk-chast-3-4-2020.42535/,https://supersliv.biz/threads/otus-monitoring-i-logirovanie-zabbix-prometheus-elk-chast-3-4-2020.42535/
[OTUS] Разработчик на Spring Framework. Часть 1/5 (2020),https://supersliv.biz/threads/otus-razrabotchik-na-spring-framework-chast-1-5-2020.42534/,https://supersliv.biz/threads/otus-razrabotchik-na-spring-framework-chast-1-5-2020.42534/
[Ася Жгилева] Курс по созданию игр для Stories (2020),https://supersliv.biz/threads/asja-zhgileva-kurs-po-sozdaniju-igr-dlja-stories-2020.39791/,https://supersliv.biz/threads/asja-zhgileva-kurs-po-sozdaniju-igr-dlja-stories-2020.39791/
[Oleg Novikov] Создание API на основе Django и Telegram-botа на Flask (2020),https://supersliv.biz/threads/oleg-novikov-sozdanie-api-na-osnove-django-i-telegram-bota-na-flask-2020.42514/,https://supersliv.biz/threads/oleg-novikov-sozdanie-api-na-osnove-django-i-telegram-bota-na-flask-2020.42514/
